company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_778,alive,2014,44.742,0.959,0.569,-35.011,0.779,-35.426,0.978,339.7384,9.042,46.844,0,-35.58,8.083,6.484,-261.204,9.042,7.985,44.053
C_778,alive,2015,103.487,51.295,0.578,-45.642,0.584,-48.002,1.203,383.7187,5.653,105.78,96.625,-46.22,-45.642,12.08,-309.629,5.653,110.305,51.295
C_778,alive,2016,52.951,0.421,0.738,-58.27,0.351,-59.037,0.751,222.3326,3.233,56.95,97.354,-59.008,2.812,15.424,-368.637,3.233,114.477,61.503
C_778,alive,2017,157.298,81.317,0.923,-78.226,0.58,-153.206,0.502,974.0373,3.091,162.573,98.084,-79.149,-78.226,122.244,-522.014,3.091,222.036,81.317
C_778,alive,2018,648.38,141.907,1.297,-139.751,0,-273.837,0.046,4420.7512,2.156,664.173,218.761,-141.048,-139.751,43.74,-795.901,2.156,264.487,141.907
C_7783,alive,2013,183.768,347.464,73.624,135.418,23.962,24.678,37.74,435.1473,482.882,716.251,484.956,61.794,135.418,79.51,-1.246,482.882,672.458,347.464
C_7783,alive,2014,180.617,369.821,77.747,118.013,18.297,-53.634,43.668,90.571,487.834,668.548,519.592,40.266,118.013,72.063,-62.724,487.834,701.5,369.821
C_7783,alive,2015,176.642,279.692,56.311,82.948,13.345,-12.206,78.007,203.493,362.64,642.989,514.634,26.637,82.948,69.966,-72.982,362.64,682.015,279.692
C_7785,alive,2013,17.921,69.5,0.351,4.72,0,2.941,10.605,26.87,93.748,23.749,0,4.369,24.248,12.335,-48.746,93.748,16.335,89.028
C_7785,alive,2014,21.353,66.32,0.541,7.029,0,9.126,9.037,49.2182,91.84,28.201,0,6.488,25.52,6.922,-39.62,91.84,9.437,84.811
C_7785,alive,2015,18.872,64.733,0.171,3.587,0,1.713,8.918,32.0368,88.499,26.121,0,3.416,23.766,4.248,-38.175,88.499,6.48,84.912
C_7785,alive,2016,15.232,69.581,0.298,1.904,0,0.759,10.403,21.8286,93.259,24.296,0,1.606,23.678,3.828,-37.571,93.259,5.432,91.355
C_7785,alive,2017,18.183,72.641,0.386,4.083,0,1.679,9.393,29.4646,98.072,25.364,0,3.697,25.431,4.851,-36.621,98.072,5.768,93.989
C_7785,alive,2018,17.638,72.45,0.324,3.837,0,0.974,9.041,18.724,97.388,23.432,0,3.513,24.938,3.662,-35.65,97.388,4.54,93.551
C_7786,alive,2013,2.636,5.086,1.018,-7.4,0.219,19.357,1.21,45.962,6.72,21.321,0.729,-8.418,1.634,1.793,-97.98,6.72,2.522,14.12
C_7786,alive,2014,0.751,0.869,0.43,-5.224,0.559,-11.483,0.055,12.8493,1.119,15.052,0.214,-5.654,0.25,3.613,-109.464,1.119,3.827,6.343
C_7786,alive,2015,0.872,0.543,0.367,-4.765,0.8,-22.934,0.051,9.0843,0.721,2.135,0.125,-5.132,0.178,10.194,-132.393,0.721,10.769,5.486
C_7786,alive,2016,0.997,0.092,0.354,-4.665,0.951,-7.474,0,6.1668,0.091,2.362,0.81,-5.019,-0.001,13.906,-139.862,0.091,15.142,4.756
C_7788,alive,2013,9.747,11.392,1.149,5.158,0.199,3.013,3.511,66.9482,27.466,21.341,0,4.009,16.074,6.245,-15.182,27.466,6.719,22.308
C_7788,alive,2014,12.581,13.968,1.031,3.487,0.211,1.672,3.857,77.4935,30.69,24.745,0,2.456,16.722,6.982,-12.407,30.69,7.47,27.203
C_7788,alive,2015,12.943,13.53,0.599,4.439,0.185,3.005,4.243,76.1858,31.638,25.921,0,3.84,18.108,7.274,-10.578,31.638,7.524,27.199
C_7788,alive,2016,7.369,14.32,0.648,4.501,0.221,3.552,5.162,74.3433,32.212,22.445,7.853,3.853,17.892,8.232,-8.77,32.212,17.426,27.711
C_7788,alive,2017,7.889,13.887,0.537,4.754,0.384,4.578,4.812,81.8482,31.596,26.652,6.386,4.217,17.709,8.792,-4.49,31.596,16.977,26.842
C_7788,alive,2018,10.621,15.771,0.554,5.448,0.17,3.21,5.01,108.5086,35.777,30.634,4.581,4.894,20.006,9.94,-1.233,35.777,17.114,30.329
C_779,alive,2013,4287,25443,733,4651,1030,2828,2084,39871.057,31299,37218,4444,3918,5856,7088,17958,31299,17694,26648
C_779,alive,2014,3569,28141,1096,5386,1121,3785,1539,42422.33,34669,40830,4913,4290,6528,5981,20964,34669,18300,29283
C_779,alive,2015,3670,20718,1450,3280,1190,1122,1581,38209.7629,25188,43170,6564,1830,4470,5393,21859,25188,19745,21908
C_779,alive,2016,3831,20344,1628,1832,949,2165,2023,39591.3493,23399,41654,5032,204,3055,3883,23455,23399,16633,21567
C_779,alive,2017,5407,23843,2172,2533,1075,490,2712,32609.6237,27452,41601,5005,361,3609,4136,22899,27452,17166,24919
C_779,alive,2018,5355,27662,1509,4708,1297,2314,2529,27068.9234,33297,41456,4978,3199,5635,3955,23043,33297,16967,28589
C_7790,alive,2013,0.492,0.024,0.045,-6.861,0.16,-8.914,0,7.3131,0.109,2.786,0,-6.906,0.085,1.601,-105.329,0.109,1.601,6.97
C_7791,failed,2013,14.496,2.45,1.154,-14.506,1.457,-16.137,0.391,56.6866,3.499,17.761,2.788,-15.66,1.049,2.228,-153.566,3.499,6.787,18.005
C_7791,failed,2014,42.622,3.383,1.387,-15.114,1.086,-16.966,0.706,101.3905,3.615,47.577,3.092,-16.501,0.232,2.657,-170.537,3.615,7.392,18.729
C_7791,failed,2015,23.361,2.98,1.255,-17.228,1.391,-19.182,0.424,44.3885,2.99,29.294,2.828,-18.483,0.01,2.058,-189.717,2.99,7.205,20.218
C_7791,failed,2016,14.41,3.003,0.894,-14.663,1.063,-15.987,0.313,16.0704,4.055,15.692,3.124,-15.557,1.052,2.591,-205.7,4.055,8.41,18.718
C_7792,alive,2014,4.018,14.578,0.01,0.523,1.3,-24.872,2.023,64.4664,20.19,6.721,0,0.513,5.612,4.761,-40.819,20.19,4.761,19.667
C_7792,alive,2015,22.719,36.664,0.051,4.003,3.399,1.056,7.023,67.7877,53.713,34.864,0.232,3.952,17.049,11.045,-39.763,53.713,11.322,49.71
C_7792,alive,2016,28.589,64.311,0.323,-7.695,7.701,-9.38,9.665,41.708,86.421,41.68,1.15,-8.018,22.11,19.217,-49.143,86.421,20.483,94.116
C_7792,alive,2017,28.482,63.785,0.41,-5.904,8.24,-7.222,11.33,24.3086,77.448,41.147,1.123,-6.314,13.663,24.118,-56.365,77.448,25.487,83.352
C_7792,alive,2018,21.812,58.701,0.384,-2.874,3.233,-5.74,14.354,6.8411,70.965,32.196,3.858,-3.258,12.264,18.021,-63.51,70.965,22.2,73.839
C_7794,alive,2013,2351.9,3521.6,547.9,1768.6,0,493.1,1264,15599.408,6070.7,13960.1,4339.8,1220.7,2549.1,1672.7,2332,6070.7,7222.8,4302.1
C_7794,alive,2014,2473.1,3777.9,554.8,1855.9,0,679.1,1345.2,17720.78,6422.8,14520.5,5054.6,1301.1,2644.9,1598.9,2639.6,6422.8,7829,4566.9
C_7794,alive,2015,3511.4,3794.4,598.8,1913.9,0,631.5,2090.2,19664.7,6595.2,26268.8,11497.8,1315.1,2800.8,2363.9,2793.5,6595.2,16862,4681.3
C_7794,alive,2016,4282,5145,1088,2667,0,568,1879,24809.92,9241,26031,10146,1579,4096,3151,2968,9241,16186,6574
C_7794,alive,2017,3606,4886,1295,2967,0,1319,2011,31331.97,9123,24517,7718,1672,4237,3923,3901,9123,13573,6156
C_7794,alive,2018,3733,4258,1311,3020,0,846,2042,33533.85,8423,23770,8670,1709,4165,3125,4098,8423,13548,5403
C_7796,alive,2013,359.888,155.749,218.571,585.226,0,199.352,122.677,2945.1883,814.018,3276.618,1500,366.655,658.269,274.127,190.193,814.018,1928.284,228.792
C_7796,alive,2014,384.394,227.659,415.823,997.723,0,313.562,117.07,1372.4666,1304.679,4250.667,2000,581.9,1077.02,350.77,503.629,1304.679,2581.554,306.956
C_7797,alive,2013,36.928,44.724,2.874,7.487,26.222,3.739,8.584,52.4791,62.833,50.172,2.527,4.613,18.109,24.397,-15.192,62.833,28.559,55.346
C_7797,alive,2014,44.021,46.706,3.527,5.665,28.391,0.667,11.916,74.7867,64.331,65.92,8.213,2.138,17.625,27.845,-14.525,64.331,37.648,58.666
C_7797,alive,2015,56.122,58.809,4.352,5.076,36.923,-0.832,13.662,61.614,80.442,88.25,3.912,0.724,21.633,53.956,-15.357,80.442,59.445,75.366
C_7797,alive,2016,56.221,55.569,4.626,-6.163,39.851,-15.623,8.05,24.0251,66.915,82.8,2.971,-10.789,11.346,53.318,-30.98,66.915,57.91,73.078
C_7797,alive,2017,47.58,42.663,2.339,-4.224,31.141,-22.551,5.464,42.6117,49.869,60.755,3.448,-6.563,7.206,38.049,-53.531,49.869,42.989,54.093
C_7797,alive,2018,38.048,38.175,2.72,-0.705,29.051,-10.992,6.522,20.3003,46.309,47.756,5.721,-3.425,8.134,29.007,-64.523,46.309,36.15,47.014
C_7801,alive,2013,164.465,325.49,17.374,91.246,29.261,41.104,24.05,1065.702,505.856,421.344,0,73.872,180.366,85.176,107.987,505.856,106.465,414.61
C_7801,alive,2014,184.697,354.854,16.595,50.408,78.478,30.39,21.688,407.935,495.661,431.718,0,33.813,140.807,106.762,112.251,495.661,114.735,445.253
C_7801,alive,2015,188.389,293.845,9.235,20.397,25.51,-104.815,39.685,221.8921,397.125,288.488,0,11.162,103.28,69.164,5.261,397.125,72.486,376.728
C_7801,alive,2016,184.912,247.746,6.502,-8.579,27.61,-59.926,12.56,345.5513,316.454,260.109,0,-15.081,68.708,85.488,-57.61,316.454,97.498,325.033
C_7801,alive,2017,138.922,228.513,5.796,-29.544,20.736,-39.187,14.955,185.8677,270.015,215.229,0,-35.34,41.502,70.756,-94.657,270.015,82.593,299.559
C_7801,alive,2018,102.983,175.588,4.599,-14.935,10.122,-11.615,6.87,208.1149,224.514,201.832,0,-19.534,48.926,68.471,-106.494,224.514,72.178,239.449
C_7803,alive,2013,673.208,1062.783,63.182,101.745,339.719,-0.618,129.356,750.2084,1292.121,1194.797,350.989,38.563,229.338,195.06,149.575,1292.121,640.399,1190.376
C_7803,alive,2014,530.978,982.38,66.242,125.146,337.96,2.419,107.432,661.7665,1230.433,1082.452,351.785,58.904,248.053,143.515,68.823,1230.433,614.301,1105.287
C_7803,alive,2015,482.661,806.285,62.093,103.098,276.245,-10.535,105.089,507.7511,1034.626,1092.7,429.056,41.005,228.341,164.59,8.563,1034.626,699.708,931.528
C_7803,alive,2016,746.506,1239.432,125.658,320.192,350.388,107.308,200.86,881.7408,1744.104,2906.645,1697.7,194.534,504.672,336.973,95.909,1744.104,2416.408,1423.912
C_7803,alive,2017,729.752,1407.64,137.162,357.586,393.439,97.549,196.683,1522.4129,1960.362,2932.527,1574.881,220.424,552.722,350.712,258.208,1960.362,2266.008,1602.776
C_7803,alive,2018,765.556,1417.137,141.41,402.674,441.483,67.015,198.046,697.0673,2011.675,2894.704,1487.298,261.264,594.538,349.087,328.898,2011.675,2147.105,1609.001
C_7806,alive,2013,574.989,2295.535,161.809,797.586,90.383,424.369,215.295,8742.7597,3255.533,2433.823,964.069,635.777,959.998,586.216,362.307,3255.533,1672.304,2457.947
C_7808,alive,2013,30.913,42.746,3.323,5.093,3.447,-39.615,0.129,81.7344,47.839,47.072,10.744,1.77,5.093,14.898,-374.227,47.839,71.047,42.746
C_7808,alive,2014,41.785,39.624,3.393,-34.063,3.729,-36.732,0.173,28.9135,5.561,61.56,63.767,-37.456,-34.063,11.517,-410.963,5.561,113.213,39.624
C_7808,alive,2015,10.992,28.487,3.001,-23.461,0,-21.31,0,13.7046,5.026,14.731,21.127,-26.462,-23.461,58.198,-432.27,5.026,86.389,28.487
C_7809,alive,2013,2.441,6.717,0.406,-3.488,0.601,-6.622,1.037,14.8738,8.573,4.629,0.002,-3.894,1.856,7.385,-20.538,8.573,7.387,12.061
C_7809,alive,2014,1.353,6.694,0.403,-2.159,0.413,-1.017,0.845,13.4531,7.983,3.221,0,-2.562,1.289,6.63,-21.535,7.983,6.63,10.142
C_7809,alive,2015,0.948,5.274,0.353,-1.977,0.218,-2.631,0.62,6.4736,6.291,2.461,0,-2.33,1.017,7.839,-24.166,6.291,7.839,8.268
C_7809,alive,2016,1.313,5.036,0.179,-2.514,0.295,-1.746,0.81,1.7434,6.024,2.631,0,-2.693,0.988,5.44,-27.073,6.024,5.44,8.538
C_7809,alive,2017,1.05,3.966,0.081,-2.178,0.226,-3.901,0.693,0.931,4.874,1.188,0,-2.259,0.908,5.149,-31.534,4.874,5.149,7.052
C_7809,alive,2018,1.479,3.481,0.133,-2.125,0.204,-3.258,0.321,68.4625,4.303,2.103,0,-2.258,0.822,4.711,-34.791,4.303,4.711,6.428
C_781,alive,2013,630.4,1879.8,277.8,611.4,134.4,136.6,393.4,2925.2,2491.2,5102.6,1777.1,333.6,611.4,510.5,845,2491.2,3548.3,1879.8
C_781,alive,2014,686.4,1981.8,283.4,629.9,118.5,166.9,360.8,3818.598,2611.7,5162.3,1407.3,346.5,629.9,762.7,890.9,2611.7,3555.7,1981.8
C_781,alive,2015,659.4,1816.6,256.3,618.1,133.7,197.3,370,3512.376,2434.7,5409.9,1722.8,361.8,618.1,527.8,961,2434.7,3726.1,1816.6
C_781,alive,2016,678.8,1806.8,260,641.5,129.9,211.6,397.7,4323.235,2448.3,5800.7,1589.9,381.5,641.5,828.4,1038.3,2448.3,4032.6,1806.8
C_781,alive,2017,679.4,1993,276.2,664.3,126.6,216,470,5396.66,2657.3,6239.3,1738.7,388.1,664.3,938,1112.4,2657.3,4390,1993
C_7811,alive,2014,0.15,4.907,0.288,-3.962,0,-7.191,0,5.069,0.945,1.021,0,-4.25,-3.962,8.226,-132.757,0.945,8.226,4.907
C_7811,alive,2015,2.948,0.335,0.257,-4.169,1.768,-11.404,0.764,9.477,2.94,4.695,0.031,-4.426,2.605,13.642,-144.161,2.94,13.857,7.109
C_7811,alive,2016,1.122,3.537,0.299,-6.848,0.678,-13.061,0.307,1.8793,5.559,2.562,0.018,-7.147,2.022,11.407,-157.222,5.559,11.425,12.407
C_7811,alive,2017,0.791,3.514,0.203,-4.3,0.433,-8.567,0.075,0.79,5.359,1.725,0.008,-4.503,1.845,11.418,-165.789,5.359,11.426,9.659
C_7812,alive,2013,135.614,52.352,1.927,-18.473,0,-20.255,2.159,413.737,33.879,143.349,0,-20.4,-18.473,32.851,-311.341,33.879,99.225,52.352
C_7812,alive,2014,141.73,1.053,2.784,-54.77,5.17,20.186,3.654,594.0795,50.157,171.704,0,-57.554,49.104,7.786,-287.968,50.157,10.887,104.927
C_7812,alive,2015,166.547,22.88,13.554,-26.631,1.294,-39.865,16.331,398.6077,109.925,213.05,0,-40.185,87.045,51.317,-327.81,109.925,80.023,136.556
C_7812,alive,2016,174.175,23.777,11.868,-6.703,0.779,-18.01,20.268,701.816,146.017,210.374,0,-18.571,122.24,50.32,-345.801,146.017,79.044,152.72
C_7812,alive,2017,169.857,16.614,2.984,-13.919,0.84,-15.567,17.601,683.0576,165.083,205.425,0,-16.903,148.469,70.363,-361.46,165.083,74.038,179.002
C_7812,alive,2018,299.132,19.079,2.956,24.694,0.994,25.208,28.78,1371.2501,193.118,332.13,0,21.738,174.039,53.015,-336.217,193.118,56.708,168.424
C_7813,alive,2013,99.972,49.552,3.263,-8.772,13.045,-18.181,53.361,5.5107,60.881,141.949,0,-12.035,11.329,118.982,-5.358,60.881,118.982,69.653
C_7816,alive,2013,6.842,23.334,6.222,-22.018,1.888,-30.131,0.458,43.533,1.316,28.539,6.067,-28.24,-22.018,5.672,-247.842,1.316,13.105,23.334
C_7816,alive,2014,35.186,33.23,5.965,-27.894,2.427,-43.354,2.782,19.4858,5.336,55.92,6.862,-33.859,-27.894,11.165,-299.284,5.336,48.255,33.23
C_7816,alive,2015,7.986,28.654,5.63,-22.117,4.272,-45.798,1.993,22.5036,6.537,18.75,5.441,-27.747,-22.117,10.126,-345.082,6.537,16.171,28.654
C_7816,alive,2016,4.234,22.779,3.597,-21.032,2.57,-38.851,0.549,1.6072,1.747,11.615,5.282,-24.629,-21.032,18.098,-383.932,1.747,23.556,22.779
C_7816,alive,2017,1.628,13.072,1.181,-12.43,1.038,-18.56,0.007,8.6459,0.642,7.781,5.803,-13.611,-12.43,14.312,-402.495,0.642,20.173,13.072
C_7816,alive,2018,0.982,7.054,0.377,-6.192,0.661,-16.036,0.165,0.9404,0.862,6.292,5.029,-6.569,-6.192,23.87,-418.532,0.862,28.928,7.054
C_7817,alive,2013,569.4,748.4,59.2,158,208.5,40.8,179.4,1264.2897,1120.8,1281.9,599.5,98.8,372.4,183.1,-1257.8,1120.8,953.7,962.8
C_7817,alive,2014,623.9,780.1,56.7,181.3,198,55.5,195.1,1322.8211,1184.7,1317.1,499.4,124.6,404.6,244.4,-1234.4,1184.7,965.5,1003.4
C_7817,alive,2015,549.5,759.1,58.1,188.5,219.1,30.9,176.8,1229.4147,1164.5,1229.8,482.9,130.4,405.4,168,-1210.1,1164.5,862,976
C_7817,alive,2016,612.3,722,52.6,198.1,213.8,63.9,188.2,2029.2472,1138.9,1280.6,479.2,145.5,416.9,185.8,-1147.2,1138.9,861.1,940.8
C_7817,alive,2017,670.3,515.6,41.9,154,138.9,123.3,156.2,2029.952,826,1258.3,475,112.1,310.4,141.6,-1007.4,826,768.8,672
C_7817,alive,2018,685.5,582.4,43.7,166.9,156.6,105.6,165.9,1810.8913,916,1291.9,444.3,123.2,333.6,167.1,-882.8,916,727.1,749.1
C_7818,alive,2013,3.758,1.892,0.712,-1.798,0.612,-3.023,0.566,7.3117,2.273,17.734,1.8,-2.51,0.381,1.031,-44.737,2.273,3.589,4.071
C_7818,alive,2014,4.478,7.101,0.782,-3.228,0.71,-4.614,0.993,6.497,7.68,20.331,2.123,-4.01,0.579,2.448,-49.248,7.68,5.581,10.908
C_7818,alive,2015,3.842,5.523,0.729,-1.859,0.162,-2.808,0.963,12.0983,6.367,18.859,0.801,-2.588,0.844,3.199,-52.411,6.367,4.911,8.226
C_7818,alive,2016,3.581,0.362,0.396,-1.658,0,-1.867,0.753,13.2883,0.58,11.284,2.644,-2.054,0.218,1.29,-54.058,0.58,3.934,2.238
C_7818,alive,2017,3.205,2.112,0.019,-1.77,0.486,-1.786,0.558,17.2278,2.193,10.853,0.427,-1.789,0.081,2.346,-55.853,2.193,2.788,3.963
C_782,alive,2013,9.381,9.888,0.274,2.841,4.582,1.454,2.286,10.5938,15.432,11.004,0,2.567,5.544,0.923,7.313,15.432,0.923,12.591
C_782,alive,2014,11.095,10.302,0.333,3.473,6.75,1.81,2.27,13.2423,16.392,12.841,0,3.14,6.09,0.951,9.123,16.392,0.951,12.919
C_782,alive,2015,12.781,12.831,0.332,3.479,7.25,1.69,2.399,14.1635,19.358,14.702,0,3.147,6.527,1.121,10.813,19.358,1.121,15.879
C_782,alive,2016,14.504,13.097,0.443,3.276,8.686,1.474,3.299,14.9465,20.128,16.577,0,2.833,7.031,1.522,12.287,20.128,1.522,16.852
C_782,alive,2017,17.232,14.735,0.33,4.731,10.751,2.566,4.584,20.4967,23.473,19.353,0,4.401,8.738,2.281,13.282,23.473,2.281,18.742
C_7820,alive,2013,113.745,49.696,26.277,21.504,41.939,-82.227,41.395,196.174,204.724,365.63,49.978,-4.773,155.028,79.719,-231.805,204.724,170.351,183.22
C_7820,alive,2014,113.112,48.159,18.385,26.241,41.747,-12.882,40.44,140.797,206.98,344.923,74.597,7.856,158.821,63.601,-259.88,206.98,172.366,180.739
C_7820,alive,2015,101.858,47.364,19.031,14.425,44.908,-178.676,38.319,30.6576,185.279,146.704,0.48,-4.606,137.915,125.4,-448.428,185.279,159.677,170.854
C_7820,alive,2016,72.824,34.319,9.929,-0.62,30.093,-29.925,18.512,29.0473,120.248,94.188,43.092,-10.549,85.929,40.135,-456.195,120.248,112.089,120.868
C_7820,alive,2017,66.478,31.906,8.188,0.535,27.292,-2.294,14.822,52.8196,101.739,84.66,37.767,-7.653,69.833,29.742,-458.366,101.739,87.715,101.204
C_7820,alive,2018,75.536,21.657,7.538,-17.293,28.765,-28.975,15.445,99.3127,91.694,129.477,42.299,-24.831,70.037,30.612,-500.858,91.694,88.3,108.987
C_7821,alive,2013,155.14,251.298,36.066,88.883,10.584,28.289,27.051,707.0889,829.067,642.749,108.534,52.817,577.769,194.115,-697.422,829.067,304.713,740.184
C_7821,alive,2014,115.398,268.868,51.407,103.743,10.081,20.266,20.501,807.6971,868.953,675.302,143.836,52.336,600.085,185.695,-680.806,868.953,331.805,765.21
C_7821,alive,2015,136.807,295.978,61.833,117.435,5.542,22.655,22.026,1229.9672,895.072,784.566,198.755,55.602,599.094,190.928,-656.697,895.072,395.825,777.637
C_7821,alive,2016,102.281,355.15,72.285,129.789,4.116,17.907,39.835,1500.1569,955.621,940.422,300.264,57.504,600.471,194.426,-650.707,955.621,499.125,825.832
C_7821,alive,2017,109.775,404.954,72.311,149.969,2.971,-33.933,48.267,2348.6496,1002.286,858.681,213.765,77.658,597.332,164.477,-658.552,1002.286,385.783,852.317
C_7821,alive,2018,127.754,426.995,70.98,145.034,1.47,35.728,75.342,2092.9564,1048.782,1259.488,509.228,74.054,621.787,204.079,-605.215,1048.782,723.72,903.748
C_7822,alive,2013,11.702,21.909,5.63,11.29,0,35.319,2.901,3.8904,38.209,54.8,0,5.66,16.3,80.921,-266.739,38.209,90.659,26.919
C_7824,alive,2013,17.312,14.065,0.935,-3.976,3.346,-0.803,5.408,20.3378,22.046,19.704,0.735,-4.911,7.981,7.207,-51.01,22.046,7.942,26.022
C_7824,alive,2014,23.886,13.423,0.608,-3.897,3.364,5.995,5.69,21.425,21.26,27.584,0.04,-4.505,7.837,8.54,-45.128,21.26,8.58,25.157
C_7824,alive,2015,38.75,27.52,2.457,-0.144,8.863,2.317,11.035,29.6752,44.02,58.132,4.327,-2.601,16.5,15.334,-44.399,44.02,21.225,44.164
C_7824,alive,2016,37.098,37.476,3.714,1.777,8.37,-2.369,14.299,40.4853,59.211,54.997,2.535,-1.937,21.735,15.968,-46.874,59.211,19.907,57.434
C_7824,alive,2017,59.011,28.108,1.2,1.089,6.951,14.614,13.858,66.3001,46.237,66.223,0.674,-0.111,18.129,14.826,-32.406,46.237,16.685,45.148
C_7824,alive,2018,68.229,23.479,0.9,2.579,6.874,11.004,17.959,93.6526,42.918,75.599,0.069,1.679,19.439,12.139,-21.305,42.918,13.245,40.339
C_7826,alive,2013,11.157,31.188,0.376,-22.7,0,-17.263,0.458,52.8629,8.488,14.696,7.129,-23.076,-22.7,5.986,-135.257,8.488,13.115,31.188
C_7826,alive,2014,3.545,17.923,0.201,-14.221,0,1.629,0.267,16.2915,3.702,9.814,1.499,-14.422,-14.221,6.529,-134.315,3.702,8.028,17.923
C_7826,alive,2015,20.693,12.758,0.14,-10.05,0,-12.638,0.631,37.7897,2.708,20.881,0,-10.19,-10.05,5.843,-148.387,2.708,5.843,12.758
C_7826,alive,2016,15.888,9.811,0.063,-6.293,0,-2.659,0.353,15.6015,3.518,15.956,0,-6.356,-6.293,3.109,-151.305,3.518,3.109,9.811
C_7826,alive,2017,9.58,7.529,0.021,-5.581,0,-9.706,0.554,45.2317,1.948,9.629,0,-5.602,-5.581,2.213,-160.963,1.948,2.221,7.529
C_7826,alive,2018,4.476,5.92,0.018,-4.782,0,-3.612,0.252,11.411,1.138,4.534,0,-4.8,-4.782,0.912,-164.67,1.138,0.92,5.92
C_7827,alive,2013,161.627,145.986,41.126,77.616,0,23.351,64.933,1263.3994,349.047,527.019,9.252,36.49,203.061,62.841,121.095,349.047,79.38,271.431
C_7827,alive,2014,441.933,184.414,59.556,122.553,0,38.895,118.371,1787.8825,457.314,862.822,239.204,62.997,272.9,87.635,140.699,457.314,333.715,334.761
C_7827,alive,2015,406.945,239.074,72.152,159.392,0,40.63,143.692,1564.3882,578.831,1015.35,243.343,87.24,339.757,80.18,162.659,578.831,344.084,419.439
C_7827,alive,2016,364.453,194.198,99.311,56.565,0,19.588,137.233,1735.8709,476.75,1164.729,238.412,-42.746,282.552,153.607,177.2,476.75,457.758,420.185
C_7827,alive,2017,370.979,180.669,93.924,33.085,0,-109.438,78.186,419.8671,402.361,965.411,238.887,-60.839,221.692,192.486,-28.387,402.361,476.544,369.276
C_7827,alive,2018,294.454,179.364,87.992,-32.954,0,-218.155,102.798,262.0184,325.839,703.255,9.494,-120.946,146.475,243.764,-263.682,325.839,325.243,358.793
C_7829,alive,2013,535.221,386.207,33.116,270.684,0,152.34,59.804,2163.6043,832.103,970.976,0,237.568,445.896,223.311,262.236,832.103,236.86,561.419
C_7829,alive,2014,358.078,344.157,26.082,206.499,0,108.092,40.282,758.5609,711.373,609.053,0,180.417,367.216,184.701,-58.948,711.373,191.611,504.874
C_7831,alive,2013,32.269,11.618,0.598,11.035,0,-17.974,5.286,135.3132,22.653,153.605,49.931,10.437,11.035,15.416,-34.89,22.653,72.436,11.618
C_7831,alive,2014,44.084,19.975,1.107,21.862,0,-1.068,15.72,516.2127,41.837,526.363,162.247,20.755,21.862,20.574,-35.995,41.837,261.463,19.975
C_7831,alive,2015,94.586,35.721,1.9,52.541,0,-2.871,42.026,478.3968,88.262,1297.772,531.23,50.641,52.541,44.879,-45.296,88.262,772.123,35.721
C_7831,alive,2016,85.888,71.587,4.765,83.941,0,-0.821,53.195,292.5187,155.528,1434.863,616.735,79.176,83.941,57.589,-39.795,155.528,897.295,71.587
C_7831,alive,2017,89.17,66.16,4.787,101.304,0,-185.718,60.102,112.5458,167.464,1097.211,602.297,96.517,101.304,55.528,-225.289,167.464,743.673,66.16
C_7831,alive,2018,93.564,76.379,3.366,93.577,0,-10.484,67.202,51.4688,169.956,1078.668,582.487,90.211,93.577,63.522,-236.277,169.956,734.024,76.379
C_7833,alive,2013,1.124,2.543,0.038,-0.361,0.688,-0.651,0.429,2.9077,3.548,1.73,0,-0.399,1.005,1.001,-1.287,3.548,1.001,3.909
C_7833,alive,2014,0.891,2.699,0.042,-0.922,0.557,-1.235,0.307,3.0655,3.534,1.47,0.038,-0.964,0.835,1.491,-2.212,3.534,1.529,4.456
C_7833,alive,2015,1.686,1.644,0.042,-1.66,1.207,-2.57,0.475,13.2463,2.355,3.249,0.8,-1.702,0.711,3.699,-4.875,2.355,4.499,4.015
C_7833,alive,2016,1.288,1.242,0.041,-1.237,0.914,-1.7,0.368,1.1328,2.047,2.777,0.45,-1.278,0.805,4.595,-6.574,2.047,5.045,3.284
C_7833,alive,2017,1.341,0.49,0.055,-1.149,0.855,-2.215,0.477,2.8047,0.958,2.776,0,-1.204,0.468,6.889,-8.732,0.958,6.889,2.107
C_7833,alive,2018,1.443,0.758,0.052,-1.471,0.712,-2.81,0.725,5.5003,1.331,2.818,0,-1.523,0.573,7.614,-11.338,1.331,7.614,2.802
C_7834,alive,2013,11.007,20.846,0.381,-3.66,1.018,-6.126,2.788,15.9303,26.4,24.569,0.005,-4.041,5.554,6.83,-22.303,26.4,7.647,30.06
C_7834,alive,2014,4.998,14.983,0.386,-5.993,0.732,-24.437,3.078,75.4385,20.175,11.865,0.004,-6.379,5.192,6.605,-48.337,20.175,17.346,26.168
C_7834,alive,2015,4.955,22.925,1.6,-11.014,0.358,-8.338,3.01,106.2476,29.358,30.589,0.002,-12.614,6.433,5.927,-56.943,29.358,9.469,40.372
C_7834,alive,2016,14.734,9.819,0.705,-16.76,0.299,-30.486,1.665,65.2288,10.239,19.739,2.96,-17.465,0.42,11.02,-87.154,10.239,15.672,26.999
C_7837,alive,2013,139.904,38.916,6.119,28.164,27.547,18.377,27.218,244.7939,224.664,220.929,0.082,22.045,185.748,56.846,55.218,224.664,60.568,196.5
